,charts/0/avg_episode_returns,charts/0/avg_episode_lengths,charts/0/avg_episode_success,stats/0/avg_params_queue_get_time,stats/0/avg_rollout_time,stats/0/avg_create_rollout_time,stats/0/avg_rollout_queue_put_time,stats/0/avg_env_recv_time,stats/0/avg_inference_time,stats/0/avg_storage_time,stats/0/avg_device2host_time,stats/0/avg_env_send_time,stats/0/avg_update_time,charts/0/instant_avg_episode_length,charts/0/instant_avg_episode_return,charts/0/returned_avg_episode_length,charts/0/returned_avg_episode_return,charts/0/returned_avg_episode_success,stats/0/inner_time_efficiency,stats/0/middle_time_efficiency,charts/0/SPS,policy_versions/actor_0,stats/rollout_queue_get_time,stats/rollout_params_queue_get_time_diff,stats/training_time,stats/rollout_queue_size,stats/params_queue_size,losses/value_loss,losses/policy_loss,losses/entropy,losses/loss,actor_ma,adv_multiplier,critic_bias,critic_diff,critic_ma,grad_rms/avg,grad_rms/total,param_rms/avg,param_rms/total,proportion_of_boxes,var_explained,policy_versions/learner,losses/learning_rate,rho100/00_episode_returns,rho100/00_episode_lengths,rho100/00_episode_successes,rho100/00_episode_num_cycles,rho100/00_cycles_steps_per_eps_incl_noops,rho100/00_cycles_steps_per_eps_excl_noops,rho100/00_episode_num_noops_per_eps,rho100/00_episode_num_cycles_in_solved,rho100/00_cycles_steps_per_eps_incl_noops_in_solved,rho100/00_cycles_steps_per_eps_excl_noops_in_solved,rho100/00_episode_num_noops_per_eps_in_solved,rho100/00_episode_zero_boxes,rho100/00_episode_one_box,rho100/00_episode_two_boxes,rho100/00_episode_three_boxes,rho050/00_episode_returns,rho050/00_episode_lengths,rho050/00_episode_successes,rho050/00_episode_num_cycles,rho050/00_cycles_steps_per_eps_incl_noops,rho050/00_cycles_steps_per_eps_excl_noops,rho050/00_episode_num_noops_per_eps,rho050/00_episode_num_cycles_in_solved,rho050/00_cycles_steps_per_eps_incl_noops_in_solved,rho050/00_cycles_steps_per_eps_excl_noops_in_solved,rho050/00_episode_num_noops_per_eps_in_solved,rho050/00_episode_zero_boxes,rho050/00_episode_one_box,rho050/00_episode_two_boxes,rho050/00_episode_three_boxes,rho000/00_episode_returns,rho000/00_episode_lengths,rho000/00_episode_successes,rho000/00_episode_num_cycles,rho000/00_cycles_steps_per_eps_incl_noops,rho000/00_cycles_steps_per_eps_excl_noops,rho000/00_episode_num_noops_per_eps,rho000/00_episode_num_cycles_in_solved,rho000/00_cycles_steps_per_eps_incl_noops_in_solved,rho000/00_cycles_steps_per_eps_excl_noops_in_solved,rho000/00_episode_num_noops_per_eps_in_solved,rho000/00_episode_zero_boxes,rho000/00_episode_one_box,rho000/00_episode_two_boxes,rho000/00_episode_three_boxes
40058880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2743070964454364,35.8125,0.796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2766508464454365,35.859375,0.796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3709296435379037,37.53125,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40089600,-0.6784905195236206,25.573183059692383,0.9426816786079836,0.28097407817840575,0.7632955074310303,5.163073539733887e-05,1.1181831359863281e-05,0.0032026708126068116,0.007393330335617065,0.023186492919921874,0.022888184785842897,0.0045973420143127445,1.0674889087677002,36.73047,-1.8365233,32.29297,-1.0694505,0.9140625,0.9991715741160048,0.9999797202511383,4212.564449938487,7828.0,0.008381867408752441,-0.2725922107696533,1.2077960968017578,1.0,1.0,0.13446426391601562,-0.08924456685781479,-0.721000075340271,-0.05412553250789642,1.1466047763824463,1.0,-0.13952942192554474,-0.467893123626709,0.7090961933135986,0.004554214887320995,5.483798980712891,0.06622645258903503,79.7442626953125,0.03554687649011612,0.7209346890449524,7830.0,0.0002941738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40140800,-0.8797324895858765,29.092710494995117,0.9206997084548105,0.2843159198760986,0.8977025508880615,6.722331047058105e-05,1.2612342834472656e-05,0.0038381004333496093,0.009501466751098633,0.014565873146057128,0.025314509868621826,0.006126465797424316,1.1966217041015625,41.83203,-2.091601,35.51953,-1.2443829,0.87109375,0.9991676222062386,0.9999793185695814,4212.624167573037,7838.0,0.00023725032806396485,-0.2840786695480346,1.1996312141418457,1.0,1.0,0.0501919649541378,-0.028988346457481384,-0.8514939546585083,-0.018209706991910934,1.0204691886901855,1.0,-0.1417735069990158,-0.6906518936157227,0.8670306205749512,0.0015500254230573773,1.8664088249206543,0.06621643900871277,79.73220825195312,0.013671875,0.8275792598724365,7840.0,0.00029403865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40192000,-0.7429032325744629,27.0,0.9461499748364368,0.350104832649231,0.8449838638305665,5.9648752212524415e-05,1.208782196044922e-05,0.0033705532550811768,0.008025082349777222,0.01829218864440918,0.02555586338043213,0.005204778909683227,1.2134141683578492,32.265625,-1.6132809,22.585938,-0.49384174,0.9609375,0.9992126111333953,0.9999825324178382,4212.603185272931,7848.0,0.00021202564239501952,-0.34989280700683595,1.2042627334594727,1.0,1.0,0.07319461554288864,-0.03168797120451927,-0.7621370553970337,-0.012322746217250824,1.122626543045044,1.0,-0.13731682300567627,-0.391038715839386,0.6678012609481812,0.0008115561213344336,0.9772069454193115,0.06628161668777466,79.81068420410156,0.04453125223517418,0.8152792453765869,7850.0,0.00029390346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40243200,-0.9027284383773804,29.738067626953125,0.9200477326968973,0.3037009954452515,0.8557093143463135,6.141066551208496e-05,1.3208389282226562e-05,0.0035914838314056396,0.008575717210769654,0.02482559680938721,0.025266808271408082,0.005256034135818481,1.184273076057434,37.57422,-1.8787106,33.058594,-1.0867007,0.90234375,0.9992050664441414,0.9999797672786082,4212.701912461558,7858.0,0.00018291473388671876,-0.30351808071136477,1.1919255256652832,1.0,1.0,0.07443505525588989,-0.06334885954856873,-0.8562653064727783,-0.04675867408514023,0.9900658130645752,1.0,-0.14017273485660553,-0.7374687194824219,0.9097583293914795,0.0024064749013632536,2.897672653198242,0.06633979082107544,79.8807373046875,0.02558593824505806,0.8124189376831055,7860.0,0.0002937683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40294400,-0.6997157335281372,25.87639808654785,0.9416058394160584,0.310731840133667,0.8624383449554444,5.9661865234375e-05,1.1229515075683594e-05,0.0033645927906036377,0.009190424680709838,0.017735981941223146,0.02479366898536682,0.005679625272750855,1.1909392833709718,29.855469,-1.4927732,22.859375,-0.5409721,0.94921875,0.999212844528418,0.9999816222154503,4212.782303204121,7868.0,0.00020575523376464844,-0.31052608489990235,1.1954376697540283,1.0,0.0,0.11213970184326172,-0.048167161643505096,-0.6695359945297241,-0.01661420240998268,1.241442084312439,1.0,-0.13710390031337738,-0.33806899189949036,0.6635411977767944,0.0006432217778638005,0.7745130062103271,0.06638771295547485,79.93844604492188,0.046875,0.7637968063354492,7870.0,0.00029363311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40345600,-0.5114538073539734,22.341266632080078,0.9568926807364168,0.2645661115646362,0.9211405992507935,6.934523582458497e-05,1.3232231140136719e-05,0.00396841049194336,0.010494623184204101,0.01820228099822998,0.025084401369094848,0.006403918266296387,1.2039456605911254,35.503906,-1.7751949,22.410156,-0.51952523,0.96484375,0.999211164610355,0.9999805335513945,4212.810631848492,7878.0,0.0001378297805786133,-0.2644282817840576,1.1961486339569092,1.0,1.0,0.10663285851478577,-0.04988877475261688,-0.7415603995323181,-0.022110745310783386,1.1276551485061646,1.0,-0.13661089539527893,-0.5553039312362671,0.774504542350769,0.0025406761560589075,3.0592665672302246,0.06645742058753967,80.02236938476562,0.03847656399011612,0.7643163800239563,7880.0,0.00029349796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40396800,-0.5295594930648804,22.76180076599121,0.9592897358163707,0.29633092880249023,0.8689314365386963,6.167292594909668e-05,1.876354217529297e-05,0.0034574878215789793,0.008914450407028198,0.021128582954406738,0.02494393229484558,0.006034766435623169,1.1864331007003783,30.203125,-1.5101559,20.265625,-0.3786589,0.98046875,0.9992114005669707,0.999980286404184,4212.906418739288,7888.0,0.00018093585968017578,-0.2961499929428101,1.1985094547271729,1.0,1.0,0.1065501719713211,-0.04683833569288254,-0.7033286690711975,-0.01753821037709713,1.1877970695495605,1.0,-0.13593095541000366,-0.5780547261238098,0.797285795211792,0.0017032308969646692,2.0508859157562256,0.06650443375110626,80.0789794921875,0.0400390625,0.7931119203567505,7890.0,0.00029336277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40448000,-0.609808623790741,24.32238006591797,0.9566666666666667,0.29196996688842775,0.8866390228271485,6.394505500793457e-05,1.2660026550292969e-05,0.003796858787536621,0.009332371950149536,0.020600104331970216,0.025110228061676024,0.005992550849914551,1.1992470026016235,30.683594,-1.5341794,31.210938,-0.97916335,0.92578125,0.9991880249764334,0.9999789463492741,4212.954929896125,7898.0,0.00016760826110839844,-0.29180235862731935,1.199052333831787,1.0,1.0,0.09294355660676956,-0.040923818945884705,-0.6741143465042114,-0.013623949140310287,1.2570092678070068,1.0,-0.13583610951900482,-0.48049575090408325,0.7045935392379761,0.0007821881445124745,0.9418444633483887,0.06656520813703537,80.15216064453125,0.03925781324505806,0.775033175945282,7900.0,0.0002932276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40499200,-0.6766056418418884,25.475154876708984,0.9446169772256728,0.27123892307281494,0.9058385848999023,6.982922554016113e-05,1.2445449829101563e-05,0.00394039511680603,0.00956255078315735,0.020115256309509277,0.025086709260940553,0.006595225334167481,1.197231125831604,38.42578,-1.9212887,27.605469,-0.7667469,0.93359375,0.9991782305367869,0.9999783533028926,4212.994510132445,7908.0,0.00017244815826416015,-0.27106647491455077,1.2043936252593994,1.0,0.0,0.16415256261825562,-0.04642739146947861,-0.6774882674217224,-0.002023315755650401,1.2375762462615967,1.0,-0.13685424625873566,-0.8895896673202515,1.0677539110183716,0.0025619808584451675,3.0849194526672363,0.06663380563259125,80.23475646972656,0.0341796875,0.7182543277740479,7910.0,0.00029309245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40550400,-0.6713215708732605,25.148725509643555,0.9423984891406988,0.2959864616394043,0.8889667749404907,6.436347961425781e-05,1.1873245239257812e-05,0.003584975004196167,0.009103052616119385,0.01840851306915283,0.02561601161956787,0.0060444498062133785,1.2033996105194091,30.359375,-1.5179687,23.46875,-0.57728195,0.95703125,0.9992016299750719,0.9999784048250515,4213.042056339544,7918.0,0.00016267299652099608,-0.2958237886428833,1.201902151107788,1.0,1.0,0.118619903922081,-0.06818574666976929,-0.751219630241394,-0.03824303671717644,1.071300745010376,1.0,-0.13433198630809784,-0.4938969314098358,0.7157837152481079,0.0015087757492437959,1.816739559173584,0.06666141748428345,80.26802062988281,0.03867187350988388,0.7269476056098938,7920.0,0.00029295727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40601600,-0.5298896431922913,22.61040687561035,0.9571491036292086,0.28180713653564454,0.8887288331985473,6.361722946166992e-05,1.1849403381347657e-05,0.003548901081085205,0.00971305251121521,0.022765374183654784,0.024783239364624024,0.006278631687164307,1.193336510658264,28.367188,-1.418359,23.832031,-0.5856254,0.953125,0.9988973062525585,0.999980460384118,4213.108100125666,7928.0,0.00012559890747070311,-0.28168153762817383,1.1974973678588867,1.0,1.0,0.12697920203208923,-0.056774646043777466,-0.6594197154045105,-0.021627020090818405,1.2181642055511475,1.0,-0.13164687156677246,-0.26857951283454895,0.5947216749191284,0.0008760407799854875,1.0548536777496338,0.06672906875610352,80.34947204589844,0.05078125,0.7144060730934143,7930.0,0.00029282208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40652800,-0.5185387134552002,22.4341983795166,0.9601731601731601,0.28312506675720217,0.8936904668807983,6.725311279296875e-05,1.3279914855957032e-05,0.00379289984703064,0.008975228071212768,0.023647880554199217,0.025373287200927734,0.006439763307571411,1.2004996299743653,25.933594,-1.2966795,21.9375,-0.4943961,0.96875,0.9991922974264151,0.9999808947318792,4213.149892011991,7938.0,0.00016810894012451172,-0.28295695781707764,1.1960575580596924,1.0,1.0,0.13976232707500458,-0.04308639094233513,-0.6393715143203735,-0.004088602960109711,1.2599737644195557,1.0,-0.13250301778316498,-0.2636275291442871,0.5957058668136597,0.0012216910254210234,1.4710564613342285,0.06678612530231476,80.41816711425781,0.0537109375,0.7002741098403931,7940.0,0.00029268692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40704000,-0.38628485798835754,20.061389923095703,0.9745557350565428,0.2954684019088745,0.8894311428070069,6.495118141174317e-05,1.1801719665527344e-05,0.0035425209999084472,0.009023258686065674,0.01744074821472168,0.025446107387542726,0.006359351873397827,1.2023741245269775,31.902344,-1.5951169,20.984375,-0.43691522,0.97265625,0.9992047273741212,0.9999816780182976,4213.177709064295,7948.0,0.00012328624725341797,-0.2953451156616211,1.242523193359375,1.0,0.0,0.1182730421423912,-0.028495918959379196,-0.6414279341697693,0.005313855595886707,1.2916698455810547,1.0,-0.13378793001174927,-0.7717755436897278,0.9600975513458252,0.000998589675873518,1.2024166584014893,0.06683069467544556,80.47184753417969,0.04296875,0.7950738668441772,7950.0,0.00029255176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40755200,-0.4823828339576721,21.842592239379883,0.9692760942760943,0.3102494955062866,0.8600181579589844,5.7348012924194335e-05,1.1444091796875e-05,0.003142678737640381,0.009224590063095093,0.021558475494384766,0.02508158802986145,0.005462445020675659,1.1918615579605103,29.175781,-1.4587889,24.46875,-0.62573797,0.95703125,0.9992498290075875,0.9999798760947549,4213.27746548251,7958.0,0.0001628398895263672,-0.31008665561676024,1.1972548961639404,1.0,1.0,0.07201053202152252,-0.03016487881541252,-0.7049463391304016,-0.009643047116696835,1.2046229839324951,1.0,-0.13166499137878418,-0.3912196755409241,0.6099863052368164,0.0009287527063861489,1.1183249950408936,0.06686152517795563,80.50895690917969,0.041015625,0.7738814353942871,7960.0,0.00029241657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40806400,-0.6889182925224304,25.646997451782227,0.9436031331592689,0.2912968873977661,0.8895538806915283,6.417155265808105e-05,1.270771026611328e-05,0.0036435532569885254,0.009288053512573242,0.017967653274536134,0.025146126747131348,0.006300203800201416,1.1988557577133179,37.32422,-1.8662106,28.890625,-0.8545209,0.94140625,0.9991999323302116,0.9999794565450741,4213.321731353483,7968.0,0.00012929439544677733,-0.2911675930023193,1.1962165832519531,1.0,1.0,0.09277091920375824,-0.05105176195502281,-0.6044268608093262,-0.02132340706884861,1.3504184484481812,1.0,-0.13273826241493225,-0.3596373498439789,0.6095861792564392,0.0027075358666479588,3.2601845264434814,0.06693854928016663,80.6017074584961,0.04042968899011612,0.7490094304084778,7970.0,0.0002922814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40857600,-0.7450622916221619,26.934860229492188,0.9475826972010178,0.2649198055267334,0.9154484748840332,7.140517234802246e-05,1.2898445129394532e-05,0.004125583171844483,0.00944661021232605,0.023098325729370116,0.025340995788574218,0.006749414205551148,1.2035033226013183,30.578125,-1.528906,24.238281,-0.5972553,0.95703125,0.9991607349924833,0.9999802094305807,4213.341004075502,7978.0,0.00017702579498291016,-0.2647427797317505,1.1940624713897705,1.0,1.0,0.11253680288791656,-0.030694054439663887,-0.7421120405197144,-0.001493857242166996,1.112013816833496,1.0,-0.13187897205352783,-0.43330880999565125,0.6583502292633057,0.001954273320734501,2.3531696796417236,0.06695917248725891,80.62654876708984,0.04277344048023224,0.7425654530525208,7980.0,0.00029214623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40908800,-0.4763921797275543,21.69181251525879,0.9618516930990142,0.2857495307922363,0.8786922693252563,6.157994270324708e-05,1.1444091796875e-05,0.0035842037200927734,0.009422082901000977,0.018166160583496092,0.025066007375717164,0.005767598152160645,1.1826416492462157,32.89453,-1.6447263,22.132812,-0.5013653,0.95703125,0.9992456659573559,0.9999811908759983,4213.451647081462,7988.0,0.00011463165283203125,-0.28563489913940426,1.2417409420013428,1.0,0.0,0.06954224407672882,-0.025470759719610214,-0.7099007368087769,-0.0056662349961698055,1.1852229833602905,1.0,-0.12976665794849396,-0.4368477463722229,0.6851050853729248,0.0008611853118054569,1.03696608543396,0.06702534854412079,80.70623016357422,0.041015625,0.827286422252655,7990.0,0.00029201107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40960000,-0.6356636881828308,24.782093048095703,0.9483657034580767,0.2599316596984863,0.9318608045578003,7.430553436279297e-05,1.2230873107910156e-05,0.004285147190093994,0.009959946870803833,0.018135952949523925,0.02549726366996765,0.006737543344497681,1.2099626779556274,28.539062,-1.4269528,26.484375,-0.7294047,0.9296875,0.9991665360754712,0.9999817929287321,4213.469819942424,7998.0,0.00010592937469482422,-0.25982573032379147,1.2055044174194336,1.0,1.0,0.09722600877285004,-0.053136833012104034,-0.6421133279800415,-0.02414652891457081,1.2818855047225952,1.0,-0.13154390454292297,-0.30713361501693726,0.6042691469192505,0.0014607487246394157,1.7589094638824463,0.06707129627466202,80.76155090332031,0.04238281399011612,0.7539384365081787,8000.0,0.00029187588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41011200,-0.40751293301582336,20.47716522216797,0.971259842519685,0.27191274166107177,0.89073166847229,6.327748298645019e-05,1.2135505676269531e-05,0.003477698564529419,0.008921785354614258,0.01661195755004883,0.025892062187194823,0.006148145198822021,1.1792917490005492,25.367188,-1.2683592,19.550781,-0.35911092,0.98046875,0.9992452354248237,0.9999802883285819,4213.597377220432,8008.0,0.00012936592102050782,-0.27178337574005124,1.198108196258545,1.0,1.0,0.10053236037492752,-0.04001988470554352,-0.7159296870231628,-0.013129184022545815,1.1517114639282227,1.0,-0.128804013133049,-0.33278688788414,0.606688380241394,0.001670107594691217,2.0110015869140625,0.06710915267467499,80.80712890625,0.052734375,0.7656334638595581,8010.0,0.00029174073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41062400,-0.40984970331192017,20.281723022460938,0.9720670391061452,0.299247670173645,0.8853129625320435,6.201028823852538e-05,1.2278556823730469e-05,0.0035194981098175047,0.009670741558074951,0.016289019584655763,0.024789779186248778,0.006190303564071655,1.2008837699890136,26.828125,-1.3414059,18.222656,-0.29022843,0.98046875,0.9992473752997929,0.9999818141085828,4213.636575872295,8018.0,0.00017087459564208985,-0.29907679557800293,1.1954991817474365,1.0,1.0,0.0958283394575119,-0.0426398366689682,-0.6942545175552368,-0.017077725380659103,1.128961205482483,1.0,-0.12971122562885284,-0.3896825313568115,0.6192361116409302,0.00044053024612367153,0.5304491519927979,0.0671682059764862,80.87825012207031,0.04531250149011612,0.7596180438995361,8020.0,0.00029160554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41113600,-0.3919923007488251,20.073638916015625,0.9714061887974932,0.2901578187942505,0.8875006437301636,6.41179084777832e-05,1.1944770812988282e-05,0.0035480296611785887,0.009554486274719238,0.0222628116607666,0.025022952556610106,0.006140382289886475,1.1999562740325929,26.640625,-1.332031,16.320312,-0.19890565,0.98828125,0.9989844853419693,0.9999807867360686,4213.678491057675,8028.0,0.00011653900146484375,-0.29004127979278566,1.2014868259429932,1.0,1.0,0.09964042901992798,-0.04985155910253525,-0.6865909099578857,-0.022532198578119278,1.166823148727417,1.0,-0.12687712907791138,-0.3703213334083557,0.6448326110839844,0.0007659683469682932,0.922313928604126,0.06725458800792694,80.98226928710938,0.05078125,0.7794541120529175,8030.0,0.00029147038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41164800,-0.3630863428115845,19.52910614013672,0.975157582499073,0.3012556076049805,0.8691816329956055,6.12795352935791e-05,1.1730194091796876e-05,0.0034142208099365236,0.009296048879623414,0.020571231842041016,0.024906216859817504,0.005748625993728638,1.1910439014434815,20.898438,-1.0449218,17.347656,-0.2427394,0.9921875,0.999247808049787,0.999980102490988,4213.758016938661,8038.0,0.00019702911376953124,-0.301058578491211,1.1979684829711914,1.0,1.0,0.07992751151323318,-0.04612200707197189,-0.6010245084762573,-0.020491909235715866,1.3271905183792114,1.0,-0.1267681121826172,-0.05997283756732941,0.4245592951774597,0.0012956915888935328,1.5601617097854614,0.06730124354362488,81.03843688964844,0.06386718899011612,0.7224658727645874,8040.0,0.0002913352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41216000,-0.41948747634887695,20.613008499145508,0.9662601626016261,0.30892531871795653,0.8722511768341065,6.086826324462891e-05,1.1348724365234375e-05,0.003361450433731079,0.008697147369384766,0.017256855964660645,0.025514113903045654,0.005946264266967773,1.1984664916992187,22.820312,-1.1410155,18.578125,-0.3096942,0.97265625,0.9992498810847086,0.9999818172153491,4213.8012555467785,8048.0,0.00011775493621826171,-0.3088075637817383,1.199568748474121,1.0,1.0,0.09701646864414215,-0.03536388278007507,-0.6287281513214111,-0.007779449224472046,1.2115263938903809,1.0,-0.12523402273654938,-0.2148636430501938,0.515824556350708,0.0005687798839062452,0.6848763227462769,0.06730656325817108,81.04485321044922,0.0576171875,0.7417680025100708,8050.0,0.00029120003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41267200,-0.5138375759124756,22.500225067138672,0.9613483146067415,0.2437586784362793,0.9275672674179077,7.039785385131836e-05,1.270771026611328e-05,0.004177837371826172,0.010392289161682128,0.02065415382385254,0.025108369588851927,0.006593044996261597,1.1920170068740845,27.261719,-1.3630857,26.507812,-0.73650324,0.93359375,0.9992146251878069,0.9999796987076197,4213.8701866741785,8058.0,0.00011248588562011719,-0.24364619255065917,1.196587085723877,1.0,1.0,0.13898883759975433,-0.04562656208872795,-0.7275043725967407,-0.009643487632274628,1.10184645652771,1.0,-0.1258348822593689,-0.5305418372154236,0.7824175953865051,0.0022452264092862606,2.7035107612609863,0.06739192456007004,81.14762878417969,0.04023437574505806,0.7519180774688721,8060.0,0.00029106485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41318400,-0.48247846961021423,21.969789505004883,0.9697898423817863,0.32289421558380127,0.8506528854370117,5.8437585830688474e-05,1.1014938354492188e-05,0.003223632574081421,0.008934866189956665,0.022579884529113768,0.02463137149810791,0.00565230131149292,1.1961622714996338,31.25,-1.5624998,22.644531,-0.51699305,0.9609375,0.9992468111745832,0.9999797092652637,4213.9294297801525,8068.0,0.00016736984252929688,-0.322726845741272,1.2047553062438965,1.0,1.0,0.0884869396686554,-0.06563487648963928,-0.7290318012237549,-0.042673259973526,1.1052989959716797,1.0,-0.1261269748210907,-0.324239045381546,0.6076861619949341,0.0011340922210365534,1.3655773401260376,0.0674246996641159,81.18708038330078,0.03750000149011612,0.7854511141777039,8070.0,0.0002909297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41369600,-0.42828184366226196,20.853588104248047,0.9684778100373289,0.278993558883667,0.8972058773040772,6.503582000732421e-05,1.2254714965820312e-05,0.003652104139328003,0.009748997688293458,0.021286606788635254,0.02518269181251526,0.006176488399505615,1.1975222110748291,34.851562,-1.7425777,21.628906,-0.4618386,0.95703125,0.9992203348988463,0.9999800309478499,4213.977984555552,8078.0,0.00021173954010009766,-0.2787818193435669,1.1978487968444824,1.0,1.0,0.09061239659786224,-0.030805423855781555,-0.7248430252075195,-0.006397506687790155,1.1377875804901123,1.0,-0.12581533193588257,-0.4983770549297333,0.7281747460365295,0.001034135464578867,1.2452179193496704,0.06750062108039856,81.27851867675781,0.03691406175494194,0.7863966226577759,8080.0,0.0002907945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41420800,-0.44479137659072876,21.165691375732422,0.9668615984405458,0.2955997228622437,0.8710688591003418,6.218194961547852e-05,1.220703125e-05,0.0034395647048950195,0.008513610363006591,0.024916839599609376,0.02545624375343323,0.006048089265823365,1.191622519493103,22.78125,-1.1390624,23.574219,-0.56660914,0.953125,0.9992250229613703,0.9999791117579174,4214.053577669575,8088.0,0.00027313232421875,-0.2953265905380249,1.1992518901824951,1.0,1.0,0.07366953790187836,-0.035336337983608246,-0.6230981945991516,-0.012369140982627869,1.2797861099243164,1.0,-0.12293235212564468,-0.1342361718416214,0.4890326261520386,0.0006960483733564615,0.8381222486495972,0.06756078451871872,81.3509521484375,0.05312500149011612,0.7589095830917358,8090.0,0.00029065934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41472000,-0.3311416208744049,18.996559143066406,0.9797400611620795,0.3114980459213257,0.8815262079238891,6.520628929138184e-05,1.1849403381347657e-05,0.003634582757949829,0.00904207706451416,0.021072125434875487,0.025000208616256715,0.00629977822303772,1.2141321420669555,28.660156,-1.4330075,23.652344,-0.5786071,0.96484375,0.9992182320880555,0.9999803041344056,4214.031207943174,8098.0,0.00017843246459960937,-0.3113196134567261,1.1996479034423828,1.0,1.0,0.07977130264043808,-0.040467940270900726,-0.6203516721725464,-0.015916621312499046,1.2857089042663574,1.0,-0.12337926030158997,-0.2395859956741333,0.52323317527771,0.0008136281394399703,0.979701817035675,0.06759397685527802,81.39091491699219,0.04628906026482582,0.7570374011993408,8100.0,0.00029052416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41523200,-0.34659674763679504,19.19430923461914,0.9790340696368401,0.28991050720214845,0.8960259199142456,6.482720375061035e-05,1.02996826171875e-05,0.003773179054260254,0.009695817232131958,0.015080499649047851,0.025013653039932252,0.0062199652194976805,1.2010491371154786,28.394531,-1.4197264,18.003906,-0.27499953,0.984375,0.9992443467228544,0.9999817570599384,4214.060953220041,8108.0,0.00021007061004638672,-0.28970043659210204,1.1967434883117676,1.0,1.0,0.14500509202480316,-0.05399542301893234,-0.6611595749855042,-0.014542393386363983,1.2124783992767334,1.0,-0.12307734787464142,-0.47513455152511597,0.7410373687744141,0.0014251224929466844,1.71601140499115,0.0676494687795639,81.45773315429688,0.04296875,0.7303915619850159,8110.0,0.000290389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41574400,-0.40882182121276855,20.452665328979492,0.9689737470167065,0.3196943044662476,0.8266241312026977,5.3863525390625e-05,1.10626220703125e-05,0.00289925217628479,0.008492751121520996,0.025058054924011232,0.024786871671676636,0.005069811344146729,1.1714097261428833,27.542969,-1.3771482,19.609375,-0.37915415,0.953125,0.9993066565556604,0.9999810715863445,4214.219108472247,8118.0,0.0001413106918334961,-0.3195529937744141,1.1992287635803223,1.0,0.0,0.11748448014259338,-0.0587020181119442,-0.645067036151886,-0.026179123669862747,1.1930198669433594,1.0,-0.12414237856864929,-0.5898909568786621,0.7977682948112488,0.0016567285638302565,1.99489164352417,0.06769043207168579,81.50706481933594,0.0439453125,0.7833813428878784,8120.0,0.00029025384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
